InductedToHallOfFame,FullPlayerName,YearsPlayed,AB,R,H,2B,3B,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,LastYearPlayed,ID
FALSE,Len Gabrielson,1,18,3,4,0,0,0,1,0,0.22222222222222224,0.22222222222222224,0,0,0,0,0,4,1939,2100
FALSE,Mel Almada,7,2483,363,706,107,27,15,197,56,0.28433346757954087,0.36729762384212644,0,0,0,0,0,1061,1939,2103
FALSE,Bob McNamara,1,9,0,2,1,0,0,3,0,0.22222222222222224,0.33333333333333337,0,0,0,0,0,4,1939,2106
FALSE,Skeeter Scalzi,1,18,3,6,0,0,0,0,1,0.33333333333333337,0.33333333333333337,0,0,0,0,0,6,1939,2109
FALSE,Lindsay Deal,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,2112
FALSE,Les Powers,2,55,7,18,1,1,0,2,0,0.32727272727272727,0.38181818181818183,0,0,0,0,0,23,1939,2115
FALSE,Otto Huber,1,22,2,6,1,0,0,3,0,0.27272727272727271,0.31818181818181818,0,0,0,0,0,8,1939,2118
FALSE,Fred Sington,6,516,66,140,36,5,7,85,2,0.27131782945736432,0.40116279069767441,0,0,0,0,0,255,1939,2121
FALSE,Nolen Richardson,6,473,39,117,19,5,0,45,8,0.24735729386892175,0.30866807610993657,0,0,0,0,0,170,1939,2124
FALSE,Jimmy Dykes,22,8046,1108,2256,453,90,108,1071,70,0.2803877703206562,0.39932885906040266,2,0,0,0,0,3864,1939,2127
FALSE,Elmer Gedeon,1,15,1,3,0,0,0,1,0,0.20000000000000001,0.20000000000000001,0,0,0,0,0,3,1939,2130
FALSE,Neb Stewart,1,31,3,4,0,0,0,0,0,0.12903225806451613,0.12903225806451613,0,0,0,0,0,4,1940,2133
FALSE,Les Scarsella,5,898,109,255,34,16,6,109,13,0.28396436525612473,0.37750556792873052,0,0,0,0,0,395,1940,2136
FALSE,Buddy Hancken,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,2139
FALSE,Mel Mazzera,5,507,75,136,22,8,10,66,2,0.26824457593688361,0.40236686390532544,0,0,0,0,0,244,1940,2142
FALSE,Fern Bell,2,265,44,75,5,8,2,35,2,0.28301886792452829,0.38490566037735852,0,0,0,0,0,117,1940,2145
FALSE,Willard Hershberger,3,402,41,127,16,5,0,70,2,0.31592039800995025,0.38059701492537312,0,0,0,0,0,174,1940,2148
FALSE,George Scharein,4,1317,126,316,53,6,2,119,28,0.2399392558845862,0.29384965831435078,0,0,0,0,0,448,1940,2151
FALSE,Sig Broskie,1,22,1,6,1,0,0,4,0,0.27272727272727271,0.31818181818181818,0,0,0,0,0,8,1940,2154
FALSE,Mike Dejan,1,16,1,3,0,1,0,2,0,0.1875,0.3125,0,0,0,0,0,6,1940,2157
FALSE,Bob Loane,2,31,6,5,3,0,0,2,2,0.16129032258064518,0.25806451612903225,0,0,0,0,0,11,1940,2160
FALSE,Scat Metha,1,37,6,9,0,1,0,3,0,0.24324324324324326,0.29729729729729731,0,0,0,0,0,12,1940,2163
FALSE,Del Young,4,950,87,213,31,7,3,76,7,0.22421052631578947,0.28105263157894739,0,0,0,0,0,308,1940,2166
FALSE,Red Jones,1,11,0,1,0,0,0,1,0,9.0909090909090912E-2,9.0909090909090912E-2,0,0,0,0,0,1,1940,2169
FALSE,Gus Suhr,11,5176,714,1446,288,114,84,818,53,0.2793663060278207,0.4277434312210201,1,0,0,0,0,2700,1940,2172
FALSE,Vern Freiburger,1,8,0,1,0,0,0,1,0,0.125,0.125,0,0,0,0,0,1,1941,2175
FALSE,Billy Myers,7,2399,319,616,88,33,45,243,23,0.25677365568987082,0.37724051688203419,0,0,0,0,0,1071,1941,2178
FALSE,Chip Marshall,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941,2184
FALSE,Jack Aragon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941,2187
FALSE,Wally Millies,6,651,60,158,20,3,0,65,2,0.24270353302611369,0.28264208909370198,0,0,0,0,0,207,1941,2190
FALSE,Odell Hale,10,3701,551,1071,240,51,73,573,57,0.28938124831126721,0.44096190218859765,0,0,0,0,0,1996,1941,2193
FALSE,George Pfister,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941,2196
FALSE,Boyd Perry,1,83,9,15,5,0,0,11,1,0.18072289156626506,0.24096385542168675,0,0,0,0,0,25,1941,2199
FALSE,Buddy Myer,17,7038,1174,2131,353,130,38,850,156,0.30278488206876952,0.4060812730889457,2,0,0,0,0,3379,1941,2202
FALSE,Don Manno,2,37,3,7,1,0,1,8,0,0.1891891891891892,0.29729729729729731,0,0,0,0,0,13,1941,2205
FALSE,Frank Jelincich,1,8,0,1,0,0,0,2,0,0.125,0.125,0,0,0,0,0,1,1941,2208
FALSE,Bill Harman,1,14,1,1,0,0,0,0,0,7.1428571428571425E-2,7.1428571428571425E-2,0,0,0,0,0,1,1941,2211
FALSE,Hank Leiber,10,2805,410,808,137,24,101,518,5,0.2880570409982175,0.46203208556149727,3,0,0,0,0,1558,1942,2214
FALSE,Eric McNair,14,4519,592,1240,229,29,82,633,59,0.27439699048462052,0.39234343881389688,0,0,0,0,0,2113,1942,2217
FALSE,Billy Werber,11,5024,875,1363,271,50,78,539,215,0.27129777070063693,0.3917197452229299,0,0,0,0,0,2367,1942,2220
FALSE,Eddie Collins,3,274,41,66,9,3,0,16,4,0.24087591240875914,0.29562043795620441,0,0,0,0,0,93,1942,2223
FALSE,Frank McElyea,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,2226
FALSE,Dick Adkins,1,7,2,1,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,1,1942,2229
FALSE,Bruce Campbell,13,4762,759,1382,295,87,106,766,53,0.29021419571608564,0.45548089038219236,0,0,0,0,0,2657,1942,2232
FALSE,Buddy Hassett,7,3517,469,1026,130,40,12,343,53,0.29172590275803245,0.36167187944270685,0,0,0,0,0,1454,1942,2235
FALSE,Buddy Blair,1,484,48,135,26,8,5,66,1,0.27892561983471076,0.39669421487603307,0,0,0,0,0,231,1942,2238
FALSE,Bill Knickerbocker,10,3418,423,943,198,27,28,368,25,0.27589233469865421,0.37419543592744292,0,0,0,0,0,1532,1942,2241
FALSE,Jimmy Pofahl,3,764,65,168,33,9,2,70,7,0.21989528795811517,0.29450261780104714,0,0,0,0,0,269,1942,2244
FALSE,Ed Freed,1,33,3,10,3,1,0,1,1,0.30303030303030304,0.45454545454545453,0,0,0,0,0,19,1942,2247
FALSE,Creepy Crespi,5,911,125,240,32,4,4,88,8,0.26344676180021953,0.32052689352360042,0,0,0,0,0,332,1942,2250
FALSE,Hal Marnie,3,222,19,49,3,3,0,15,1,0.22072072072072071,0.26126126126126126,0,0,0,0,0,64,1942,2253
FALSE,Harry Danning,10,2971,363,847,162,26,57,397,13,0.28508919555705148,0.41467519353752946,4,0,0,0,0,1477,1942,2256
FALSE,Sam West,16,6148,934,1838,347,101,75,838,53,0.29895901106050748,0.42485361093038387,4,0,0,0,0,3135,1942,2259
FALSE,Crash Davis,3,444,43,102,12,2,2,43,2,0.22972972972972974,0.27927927927927926,0,0,0,0,0,140,1942,2262
FALSE,Tom Padden,7,1170,122,318,40,6,2,110,5,0.27179487179487183,0.32136752136752139,0,0,0,0,0,424,1943,2265
FALSE,Joe Wood,1,164,22,53,4,4,1,17,2,0.32317073170731708,0.41463414634146339,0,0,0,0,0,77,1943,2268
FALSE,Babe Barna,5,664,88,154,22,9,12,96,9,0.23192771084337352,0.34638554216867473,0,0,0,0,0,273,1943,2271
FALSE,Dixie Parsons,3,295,10,52,7,0,2,15,1,0.17627118644067796,0.22033898305084745,0,0,0,0,0,74,1943,2274
FALSE,Frank Kalin,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1943,2277
FALSE,Al Campanis,1,20,3,2,0,0,0,0,0,0.10000000000000001,0.10000000000000001,0,0,0,0,0,2,1943,2280
FALSE,Red Roberts,1,23,1,6,1,0,1,3,0,0.2608695652173913,0.43478260869565222,0,0,0,0,0,12,1943,2283
FALSE,Danny Doyle,1,43,2,9,1,0,0,6,0,0.20930232558139536,0.23255813953488375,0,0,0,0,0,11,1943,2286
FALSE,Chico Hernandez,2,244,16,61,9,0,0,16,0,0.25,0.28688524590163933,0,0,0,0,0,79,1943,2289
FALSE,Eddie Turchin,1,13,4,3,0,0,0,1,0,0.23076923076923075,0.23076923076923075,0,0,0,0,0,3,1943,2292
FALSE,Alex Kampouris,9,2182,272,531,94,20,45,284,22,0.24335472043996334,0.36663611365719523,0,0,0,0,0,959,1943,2295
FALSE,Johnny Welaj,4,793,115,198,40,3,4,74,36,0.24968474148802017,0.32282471626733922,0,0,0,0,0,303,1943,2298
FALSE,Red Barkley,3,163,16,43,9,0,0,21,2,0.26380368098159507,0.31901840490797545,0,0,0,0,0,61,1943,2301
FALSE,Connie Creeden,1,4,0,1,0,0,0,1,0,0.25,0.25,0,0,0,0,0,1,1943,2304
FALSE,Chucho Ramos,1,10,1,5,1,0,0,0,0,0.5,0.59999999999999998,0,0,0,0,0,7,1944,2307
FALSE,Joe Vosmik,13,5472,818,1682,335,92,65,874,23,0.30738304093567254,0.4378654970760234,1,0,0,0,0,2888,1944,2310
FALSE,Jack Bolling,2,342,48,107,25,1,4,38,6,0.3128654970760234,0.42690058479532167,0,0,0,0,0,176,1944,2313
FALSE,Glen Stewart,3,742,56,158,22,6,2,53,1,0.21293800539083557,0.26684636118598387,0,0,0,0,0,228,1944,2316
FALSE,Ed Boland,3,136,11,35,5,1,0,23,2,0.25735294117647056,0.30882352941176466,0,0,0,0,0,48,1944,2319
FALSE,Jackie Sullivan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,2322
FALSE,Pepper Martin,13,4117,754,1227,270,75,59,501,146,0.2980325479718241,0.44304104930774835,4,0,0,0,0,2228,1944,2325
FALSE,Bob Collins,2,123,11,26,3,0,1,14,4,0.2113821138211382,0.26016260162601623,0,0,0,0,0,36,1944,2328
FALSE,Lee Riley,1,12,1,1,1,0,0,1,0,8.3333333333333343E-2,0.16666666666666669,0,0,0,0,0,3,1944,2331
FALSE,Joe Rullo,2,151,7,32,3,0,0,11,1,0.2119205298013245,0.23178807947019869,0,0,0,0,0,38,1944,2334
FALSE,Mike Kosman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,2337
FALSE,Steve Biras,1,2,0,2,0,0,0,2,0,1,1,0,0,0,0,0,2,1944,2340
FALSE,Al Rubeling,4,747,94,186,31,12,8,79,8,0.24899598393574299,0.3547523427041499,0,0,0,0,0,316,1944,2343
FALSE,Pat Capri,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,2346
FALSE,George Susce,8,268,23,61,11,1,2,22,1,0.22761194029850748,0.29850746268656719,0,0,0,0,0,94,1944,2349
FALSE,Chet Ross,6,1309,156,316,53,21,34,170,6,0.24140565317035903,0.39190221543162723,0,0,0,0,0,621,1944,2352
FALSE,Mickey Kreitner,2,93,3,16,2,0,0,3,0,0.17204301075268819,0.19354838709677419,0,0,0,0,0,20,1944,2355
FALSE,Gil English,6,791,74,194,22,7,8,90,5,0.24525916561314789,0.32111251580278127,0,0,0,0,0,291,1944,2358
FALSE,Grey Clarke,1,169,14,44,10,1,0,27,0,0.26035502958579881,0.3313609467455621,0,0,0,0,0,67,1944,2361
FALSE,Tom Hafey,2,270,38,67,12,1,6,28,1,0.24814814814814817,0.36666666666666664,0,0,0,0,0,118,1944,2364
FALSE,Ed Butka,2,50,1,11,2,0,0,2,0,0.22,0.26000000000000001,0,0,0,0,0,15,1944,2367
FALSE,Warren Huston,2,109,12,18,4,0,0,4,0,0.16513761467889906,0.20183486238532111,0,0,0,0,0,26,1944,2370
FALSE,Don Heffner,11,2526,275,610,99,19,6,248,18,0.24148851939825813,0.30285035629453683,0,0,0,0,0,889,1944,2373
FALSE,Bruce Sloan,1,104,7,28,4,1,1,9,0,0.26923076923076927,0.35576923076923073,0,0,0,0,0,43,1944,2376
FALSE,Jodie Beeler,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,2379
FALSE,Bill Conroy,6,452,45,90,13,3,5,33,3,0.19911504424778761,0.27433628318584069,0,0,0,0,0,145,1944,2382
FALSE,Benny Culp,3,26,5,5,1,0,0,2,0,0.19230769230769232,0.23076923076923075,0,0,0,0,0,7,1944,2385
FALSE,Nick Picciuto,1,89,7,12,6,0,0,6,0,0.1348314606741573,0.20224719101123595,0,0,0,0,0,24,1945,2388
FALSE,Mike Kreevich,12,4676,676,1321,221,75,45,514,115,0.28250641573994872,0.3907185628742515,1,0,0,0,0,2168,1945,2391
FALSE,Mike Ulicny,1,18,4,7,1,0,1,4,0,0.3888888888888889,0.61111111111111105,0,0,0,0,0,13,1945,2394
FALSE,Gus Mancuso,17,4505,386,1194,197,16,53,543,8,0.26503884572697001,0.35116537180910101,2,0,0,0,0,1848,1945,2397
FALSE,Tony Daniels,1,230,15,46,3,2,0,10,1,0.20000000000000001,0.23043478260869565,0,0,0,0,0,58,1945,2400
FALSE,Eddie Carnett,3,530,56,142,25,8,1,67,5,0.26792452830188679,0.35094339622641513,0,0,0,0,0,220,1945,2403
FALSE,Ernie Kish,1,110,10,27,5,1,0,10,0,0.24545454545454545,0.30909090909090908,0,0,0,0,0,40,1945,2406
FALSE,Harlond Clift,12,5730,1070,1558,309,62,178,829,69,0.27190226876090751,0.44066317626527052,1,0,0,0,0,3074,1945,2409
FALSE,Al Cihocki,1,283,21,60,9,3,0,24,2,0.21201413427561838,0.26501766784452296,0,0,0,0,0,87,1945,2412
FALSE,Jim McDonnell,3,95,9,20,2,0,0,12,0,0.2105263157894737,0.23157894736842108,0,0,0,0,0,24,1945,2415
FALSE,Ty LaForest,1,204,25,51,7,4,2,16,4,0.25,0.3529411764705882,0,0,0,0,0,85,1945,2418
FALSE,Frenchy Bordagaray,11,2632,410,745,120,28,14,270,66,0.28305471124620063,0.36588145896656532,0,0,0,0,0,1125,1945,2421
FALSE,Jim Pruett,2,13,2,3,0,0,0,0,0,0.23076923076923075,0.23076923076923075,0,0,0,0,0,3,1945,2424
FALSE,Bill Rodgers,2,5,1,2,0,0,0,0,0,0.40000000000000002,0.40000000000000002,0,0,0,0,0,2,1945,2427
FALSE,Greek George,5,299,15,53,9,2,0,24,0,0.17725752508361203,0.22073578595317728,0,0,0,0,0,77,1945,2430
FALSE,Garvin Hamner,1,101,12,20,3,0,0,5,2,0.19801980198019803,0.22772277227722773,0,0,0,0,0,26,1945,2433
FALSE,Dick Sipek,1,156,14,38,6,2,0,13,0,0.24358974358974356,0.30769230769230771,0,0,0,0,0,56,1945,2439
FALSE,Nick Polly,2,25,2,5,0,0,0,3,0,0.20000000000000001,0.20000000000000001,0,0,0,0,0,5,1945,2442
FALSE,Ellis Clary,4,650,97,171,32,2,1,46,12,0.2630769230769231,0.32307692307692309,0,0,0,0,0,245,1945,2445
FALSE,Vince Shupe,1,283,22,76,8,0,0,15,3,0.26855123674911663,0.29681978798586572,0,0,0,0,0,92,1945,2448
FALSE,Fats Dantonio,2,135,12,33,6,1,0,12,3,0.24444444444444446,0.3037037037037037,0,0,0,0,0,48,1945,2451
FALSE,Hillis Layne,3,284,37,75,9,4,1,28,3,0.2640845070422535,0.33450704225352113,0,0,0,0,0,109,1945,2454
FALSE,Johnny Hudson,7,1169,138,283,50,11,4,96,17,0.242087254063302,0.31394354148845166,0,0,0,0,0,432,1945,2457
FALSE,Carl McNabb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,2460
FALSE,Babe Herman,13,5603,882,1818,399,110,181,997,94,0.32446903444583258,0.5318579332500446,0,0,0,0,0,3670,1945,2463
FALSE,Howie McFarland,1,11,0,1,0,0,0,2,0,9.0909090909090912E-2,9.0909090909090912E-2,0,0,0,0,0,1,1945,2466
FALSE,Elmer Weingartner,1,39,5,9,1,0,0,1,0,0.23076923076923075,0.25641025641025644,0,0,0,0,0,11,1945,2469
FALSE,Pete Gray,1,234,26,51,6,2,0,13,5,0.21794871794871795,0.2606837606837607,0,0,0,0,0,69,1945,2472
FALSE,Gee Walker,15,6771,954,1991,399,76,124,997,223,0.29404814650716288,0.43036479102052877,1,0,0,0,0,3513,1945,2475
FALSE,Eric Tipton,7,1626,212,439,80,19,22,151,20,0.26998769987699878,0.38314883148831486,0,0,0,0,0,744,1945,2478
FALSE,Don Savage,2,297,36,76,8,5,4,27,2,0.25589225589225589,0.35690235690235689,0,0,0,0,0,123,1945,2481
FALSE,John Douglas,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,2484
FALSE,Stan Andrews,4,149,11,32,2,1,1,12,2,0.21476510067114093,0.26174496644295303,0,0,0,0,0,43,1945,2487
FALSE,Ed Busch,3,917,80,240,21,6,0,75,7,0.26172300981461288,0.29770992366412213,0,0,0,0,0,300,1945,2490
FALSE,Bill Hart,3,270,35,56,10,4,3,32,8,0.2074074074074074,0.30740740740740741,0,0,0,0,0,100,1945,2493
FALSE,Jose Zardon,1,131,13,38,5,3,0,13,3,0.29007633587786258,0.37404580152671757,0,0,0,0,0,57,1945,2496
FALSE,Roy Schalk,3,1112,100,259,38,5,2,109,8,0.2329136690647482,0.28147482014388492,0,0,0,0,0,358,1945,2499
FALSE,Chuck Hostetler,2,309,45,86,12,2,0,22,4,0.27831715210355989,0.3300970873786408,0,0,0,0,0,116,1945,2502
FALSE,Red Treadway,2,394,54,105,9,4,4,28,5,0.26649746192893398,0.34010152284263961,0,0,0,0,0,151,1945,2505
FALSE,Joe Hoover,3,1238,178,301,45,15,5,84,19,0.24313408723747978,0.31583198707592891,0,0,0,0,0,456,1945,2508
FALSE,Morrie Aderholt,5,262,36,70,7,3,3,32,3,0.26717557251908397,0.35114503816793891,0,0,0,0,0,105,1945,2511
FALSE,Coaker Triplett,6,1307,148,334,47,14,27,173,10,0.25554705432287683,0.37490436113236419,0,0,0,0,0,578,1945,2514
FALSE,Billy Holm,3,282,22,44,4,1,0,15,2,0.15602836879432624,0.1773049645390071,0,0,0,0,0,55,1945,2520
FALSE,Milt Welch,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,2526
FALSE,Hack Miller,2,9,1,4,0,0,1,4,0,0.44444444444444448,0.77777777777777779,0,0,0,0,0,8,1945,2529
FALSE,Gil Torres,4,1271,99,320,40,11,0,119,20,0.25177025963808025,0.30055074744295829,0,0,0,0,0,433,1946,2532
FALSE,George Armstrong,1,6,0,1,1,0,0,0,0,0.16666666666666669,0.33333333333333337,0,0,0,0,0,3,1946,2535
FALSE,Skippy Roberge,3,508,35,112,19,2,3,47,2,0.22047244094488189,0.28346456692913385,0,0,0,0,0,168,1946,2538
FALSE,Don Hasenmayer,2,30,1,3,1,0,0,1,0,0.10000000000000001,0.13333333333333333,0,0,0,0,0,5,1946,2541
FALSE,Anse Moore,1,134,16,28,4,0,1,8,1,0.20895522388059701,0.26119402985074625,0,0,0,0,0,40,1946,2544
FALSE,Buster Maynard,4,616,68,136,14,5,14,66,6,0.2207792207792208,0.32792207792207789,0,0,0,0,0,235,1946,2547
FALSE,Jake Caulfield,1,94,13,26,8,0,0,10,0,0.27659574468085102,0.36170212765957449,0,0,0,0,0,42,1946,2550
FALSE,Vinnie Smith,2,54,5,14,1,0,0,5,0,0.25925925925925924,0.27777777777777779,0,0,0,0,0,16,1946,2553
FALSE,Dick Bartell,18,7629,1130,2165,442,71,79,710,109,0.2837855551186263,0.39140123214051648,2,0,0,0,0,3578,1946,2556
FALSE,Mickey Rocco,4,1721,219,444,73,17,30,186,6,0.25798954096455545,0.37245787332945962,0,0,0,0,0,761,1946,2559
FALSE,Jim Gladd,1,11,0,1,0,0,0,0,0,9.0909090909090912E-2,9.0909090909090912E-2,0,0,0,0,0,1,1946,2562
FALSE,Gene Desautels,13,2012,211,469,73,11,3,187,12,0.23310139165009941,0.28479125248508946,0,0,0,0,0,660,1946,2565
FALSE,Mike Schemer,2,109,10,36,3,1,1,10,2,0.33027522935779813,0.40366972477064222,0,0,0,0,0,49,1946,2568
FALSE,Chuck Workman,6,1749,213,423,57,7,50,230,24,0.24185248713550603,0.36821040594625498,0,0,0,0,0,758,1946,2571
FALSE,Buster Mills,7,1379,200,396,62,19,14,163,23,0.28716461203770849,0.39013778100072516,0,0,0,0,0,633,1946,2574
FALSE,Vic Barnhart,3,204,21,55,7,0,0,19,2,0.26960784313725489,0.30392156862745096,0,0,0,0,0,69,1946,2577
FALSE,Lou Novikoff,5,1081,107,305,45,10,15,138,4,0.28214616096207218,0.38390379278445885,0,0,0,0,0,485,1946,2580
FALSE,Tuck Stainback,13,2261,284,585,90,14,17,204,27,0.25873507297655907,0.33348076072534277,0,0,0,0,0,875,1946,2583
FALSE,Jack Sanford,3,153,13,32,4,4,0,11,0,0.20915032679738563,0.28758169934640521,0,0,0,0,0,52,1946,2586
FALSE,Ken O'Dea,12,2195,262,560,101,20,40,323,3,0.25512528473804097,0.37403189066059223,1,0,0,0,0,982,1946,2589
FALSE,Dario Lodigiani,6,1364,142,355,71,7,16,156,12,0.26026392961876832,0.35777126099706746,0,0,0,0,0,582,1946,2592
FALSE,Hank Helf,3,196,18,36,11,0,6,22,0,0.18367346938775511,0.33163265306122452,0,0,0,0,0,82,1946,2595
FALSE,Garland Lawing,1,15,2,2,0,0,0,0,0,0.13333333333333333,0.13333333333333333,0,0,0,0,0,2,1946,2598
FALSE,Howie Moss,2,72,3,7,0,0,0,1,0,9.7222222222222224E-2,9.7222222222222224E-2,0,0,0,0,0,7,1946,2601
FALSE,Dick Lajeskie,1,10,3,2,0,0,0,0,0,0.20000000000000001,0.20000000000000001,0,0,0,0,0,2,1946,2604
FALSE,Bud Metheny,4,1390,187,344,52,5,31,156,12,0.24748201438848921,0.35899280575539566,0,0,0,0,0,587,1946,2607
FALSE,Bill Endicott,1,20,2,4,3,0,0,3,0,0.20000000000000001,0.34999999999999998,0,0,0,0,0,10,1946,2610
FALSE,Ford Garrison,4,687,80,180,22,3,6,56,11,0.26200873362445415,0.32896652110625912,0,0,0,0,0,257,1946,2613
FALSE,Pete Coscarart,9,2992,399,728,129,22,28,269,34,0.24331550802139038,0.32921122994652408,1,0,0,0,0,1164,1946,2616
FALSE,Maurice Van Robays,6,1844,232,493,94,27,20,303,2,0.26735357917570496,0.38015184381778744,0,0,0,0,0,842,1946,2619
FALSE,Joe Tepsic,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,2622
FALSE,Ernie Andres,1,41,0,4,2,0,0,1,0,9.7560975609756101E-2,0.14634146341463414,0,0,0,0,0,8,1946,2625
FALSE,Hal Trosky,11,5161,835,1561,331,58,228,1012,28,0.30246076341794226,0.52160434024413871,0,0,0,0,0,3309,1946,2628
FALSE,Eddie Basinski,3,602,58,147,19,7,4,59,1,0.24418604651162792,0.31893687707641194,0,0,0,0,0,222,1947,2631
FALSE,Pat Cooper,2,16,0,4,2,0,0,3,0,0.25,0.375,0,0,0,0,0,8,1947,2634
FALSE,Jim Tabor,9,3788,473,1021,191,29,104,598,69,0.26953537486800422,0.41763463569165787,0,0,0,0,0,1906,1947,2637
FALSE,George Dickey,6,494,36,101,12,0,4,54,4,0.20445344129554655,0.25303643724696356,0,0,0,0,0,141,1947,2640
FALSE,Cal Ermer,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,2643
FALSE,Heinz Becker,4,358,45,94,18,3,2,47,1,0.26256983240223464,0.34636871508379891,0,0,0,0,0,147,1947,2646
FALSE,Roy Jarvis,3,50,4,8,1,0,1,4,0,0.16,0.23999999999999999,0,0,0,0,0,14,1947,2649
FALSE,Bennie Warren,6,989,97,217,26,7,33,104,1,0.21941354903943378,0.35995955510616784,0,0,0,0,0,422,1947,2652
FALSE,Frank Mancuso,4,1002,85,241,37,7,5,98,2,0.2405189620758483,0.30638722554890219,0,0,0,0,0,356,1947,2655
FALSE,Jack Albright,1,99,9,23,4,0,2,5,1,0.23232323232323232,0.33333333333333337,0,0,0,0,0,39,1947,2658
FALSE,Bernie Creger,1,16,3,3,1,0,0,0,1,0.1875,0.25,0,0,0,0,0,5,1947,2661
FALSE,Jerry Witte,2,172,11,28,4,1,4,16,0,0.16279069767441862,0.26744186046511625,0,0,0,0,0,55,1947,2664
FALSE,Buster Adams,6,2003,282,532,96,12,50,249,12,0.26560159760359459,0.400399400898652,0,0,0,0,0,960,1947,2667
FALSE,Frank Colman,6,571,66,130,25,8,15,106,0,0.22767075306479859,0.37828371278458844,0,0,0,0,0,264,1947,2670
FALSE,Lennie Merullo,7,2071,191,497,92,8,6,152,38,0.23998068565910191,0.30082085948817,0,0,0,0,0,729,1947,2673
FALSE,Eddie McGah,2,51,3,8,1,1,0,3,0,0.15686274509803921,0.21568627450980393,0,0,0,0,0,13,1947,2676
FALSE,Ben Steiner,3,308,41,79,8,3,3,20,10,0.2564935064935065,0.33116883116883117,0,0,0,0,0,116,1947,2679
FALSE,Perry Currin,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,2682
FALSE,Rusty Peters,10,1222,123,289,53,16,8,117,9,0.23649754500818329,0.32569558101472995,0,0,0,0,0,475,1947,2685
FALSE,Joe Kuhel,18,7984,1236,2212,412,111,131,1049,178,0.27705410821643284,0.40568637274549102,0,0,0,0,0,3893,1947,2688
FALSE,Ted Sepkowski,3,26,3,6,2,0,0,1,0,0.23076923076923075,0.30769230769230771,0,0,0,0,0,10,1947,2691
FALSE,Austin Knickerbocker,1,48,8,12,3,2,0,2,0,0.25,0.39583333333333337,0,0,0,0,0,24,1947,2694
FALSE,Whitey Wietelmann,9,1762,170,409,55,6,7,122,14,0.23212258796821797,0.28206583427922816,0,0,0,0,0,565,1947,2697
FALSE,Tom Jordan,3,96,5,23,4,2,1,6,1,0.23958333333333334,0.35416666666666663,0,0,0,0,0,41,1948,2700
FALSE,Don Lang,2,373,35,100,17,2,5,42,2,0.26809651474530832,0.36461126005361932,0,0,0,0,0,160,1948,2703
FALSE,Larry Drake,2,9,0,2,0,0,0,1,0,0.22222222222222224,0.22222222222222224,0,0,0,0,0,2,1948,2706
FALSE,Doc Cramer,20,9140,1357,2705,396,109,37,842,62,0.29595185995623635,0.37527352297592997,5,0,0,0,0,3972,1948,2709
FALSE,Lonny Frey,14,5517,848,1482,263,69,61,549,105,0.26862425231103859,0.37447888345115099,3,0,0,0,0,2459,1948,2712
FALSE,Skeeter Webb,12,2274,216,498,73,15,3,166,33,0.21899736147757257,0.26824978012313105,0,0,0,0,0,701,1948,2715
FALSE,Carden Gillenwater,5,1004,129,261,41,7,11,114,20,0.25996015936254979,0.34760956175298807,0,0,0,0,0,408,1948,2718
FALSE,Babe Young,8,2403,320,656,121,17,79,415,9,0.27299209321681234,0.43612151477320016,0,0,0,0,0,1265,1948,2721
FALSE,Chuck Stevens,3,732,89,184,29,8,4,55,6,0.25136612021857924,0.32923497267759566,0,0,0,0,0,282,1948,2724
FALSE,Neill Sheridan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,2727
FALSE,Jerry McCarthy,1,3,0,1,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0,0,0,0,0,1,1948,2730
FALSE,Don Padgett,8,1991,247,573,111,16,37,338,6,0.28779507785032649,0.41536916122551482,0,0,0,0,0,991,1948,2733
FALSE,Frankie Crosetti,17,6277,1006,1541,260,65,98,649,113,0.24549944240879401,0.35446869523657798,2,0,0,0,0,2648,1948,2736
